"year","lwage","cons","stem","schooling","experience","experience_2","experience_3","experience_4","union_covered","married","RACEOther","RACEWhite","fulltime","educ_exp_groupbelow_hs_experience29","educ_exp_groupbelow_hs_experience30","educ_exp_groupbelow_hs_experience9","educ_exp_groupcollege_experience19","educ_exp_groupcollege_experience29","educ_exp_groupcollege_experience30","educ_exp_groupcollege_experience9","educ_exp_groupcollege_some_experience19","educ_exp_groupcollege_some_experience29","educ_exp_groupcollege_some_experience30","educ_exp_groupcollege_some_experience9","educ_exp_groupgraduate_experience19","educ_exp_groupgraduate_experience29","educ_exp_groupgraduate_experience30","educ_exp_groupgraduate_experience9","educ_exp_grouphs_experience19","educ_exp_grouphs_experience29","educ_exp_grouphs_experience30","educ_exp_grouphs_experience9"
2017,1.64383527665968,-1.5977010395611,-0.729377077736005,0.0325127789699183,-0.324784873288912,0.0188137382503158,-0.000456317955450642,3.83048504262638e-06,-1.13758973434444,-0.43846953208667,0.59240397799351,-0.0550105911291375,-0.560529325399253,-0.157075954607671,0.874881264954242,-0.553770357419084,-1.32395679522844,-0.548231408186152,-0.813393269820126,-1.65268081178805,-0.113419324399646,-0.735699562177907,-0.127979029159794,-0.57374434757224,-1.2396329592083,-2.48698792110355,-1.21443624427766,-1.65493513995064,-0.211244708711729,-0.00930325712417962,0.128162233434709,-0.483389113870832
2017,1.64383527665968,-1.5977010395611,-0.729377077736005,0.0325127789699183,-0.324784873288912,0.0188137382503158,-0.000456317955450642,3.83048504262638e-06,-1.13758973434444,-0.43846953208667,0.59240397799351,-0.0550105911291375,-0.560529325399253,-0.157075954607671,0.874881264954242,-0.553770357419084,-1.32395679522844,-0.548231408186152,-0.813393269820126,-1.65268081178805,-0.113419324399646,-0.735699562177907,-0.127979029159794,-0.57374434757224,-1.2396329592083,-2.48698792110355,-1.21443624427766,-1.65493513995064,-0.211244708711729,-0.00930325712417962,0.128162233434709,-0.483389113870832
2017,1.68465727117994,-1.27836588254564,-0.65453734902704,-0.00105764041799788,-0.317079406114664,0.0184964392722921,-0.000437676036609361,3.54534012542248e-06,-1.17325820783556,-0.432154729655231,0.452239426961718,-0.142536835051374,-0.57068745643741,0.289281100224912,0.696462643929446,-0.371523880505062,-1.1047534704761,-0.414731778909754,-0.6477610606768,-1.35711660600192,0.0179736639705679,-0.487551863778369,-0.158864627375509,-0.1995013018203,-0.946676474378049,-2.27481806874229,-0.765982398773077,-1.29309178910411,-0.0775771397419894,0.0104226317549012,0.0540533751730895,-0.335630644325854
2017,1.70445989847612,-1.25643326985998,-0.658584858951551,-0.00158264688701462,-0.309715978763934,0.0182368837796925,-0.000435449390712741,3.5535112411451e-06,-1.18456917306903,-0.417180501977162,0.45614166525217,-0.125644834855903,-0.57647428277259,0.196024492483152,0.612696957082929,-0.413550878499889,-1.18987464491622,-0.506385304818701,-0.728852591366066,-1.4057739641515,-0.0687446685761947,-0.579451721491149,-0.239936757789162,-0.250106779875617,-1.03337210854201,-2.365902394109,-0.84580311246604,-1.34053161608968,-0.165617551013138,0.016205078690992,-0.0262626649829044,-0.346730498544831
2017,1.70445989847612,-1.25643326985998,-0.658584858951551,-0.00158264688701462,-0.309715978763934,0.0182368837796925,-0.000435449390712741,3.5535112411451e-06,-1.18456917306903,-0.417180501977162,0.45614166525217,-0.125644834855903,-0.57647428277259,0.196024492483152,0.612696957082929,-0.413550878499889,-1.18987464491622,-0.506385304818701,-0.728852591366066,-1.4057739641515,-0.0687446685761947,-0.579451721491149,-0.239936757789162,-0.250106779875617,-1.03337210854201,-2.365902394109,-0.84580311246604,-1.34053161608968,-0.165617551013138,0.016205078690992,-0.0262626649829044,-0.346730498544831
2017,1.71645617442824,-1.36528955283475,-0.679465426839781,0.00490973570734575,-0.313353669404286,0.0189230694214704,-0.000454324424193645,3.70719529926928e-06,-1.20061659784161,-0.40608724390881,0.454786318836973,-0.11129560940254,-0.596173006736994,0.153445801654905,0.533017092757314,-0.377617326025884,-1.22017529712612,-0.599314987039281,-0.7555038421662,-1.39118765369921,-0.0837092506841431,-0.656385990941168,-0.35325007796721,-0.226325538302404,-1.07699533205551,-2.47272384062986,-0.800766572710734,-1.33945593642021,-0.0823461193010238,-0.0527484957061785,-0.13082271721097,-0.313909545150786
2017,1.72771676064039,-1.3468425573398,-0.733437263612818,-0.000435376728789088,-0.312076899807293,0.019347153755424,-0.000478082408594847,3.97996828140552e-06,-1.24153396012919,-0.432240097559233,0.450870521789194,-0.107234636254694,-0.602215310752565,0.275704668844835,0.740551810899783,-0.343379728153952,-0.97905916654053,-0.535102304990654,-0.55139569358676,-1.3186686929361,-0.0565120540474908,-0.612079595805665,-0.215783879898192,-0.181143583765816,-1.00658330617414,-1.6322356671238,-0.6482200028726,-1.24585403216065,0.0168650459233997,0.127866377303684,0.00285554403772962,-0.228864723659739
2017,1.75044501171794,-1.21330243416872,-0.780737704687402,-0.00681865899743265,-0.306208153719651,0.0182997998739592,-0.000434885469238065,3.50064580419124e-06,-1.276044126089,-0.431428057949224,0.390358867085267,-0.137243603856934,-0.633520737597902,0.262066671431615,0.64526202585195,-0.376634952241408,-0.920638742962434,-0.382326802283827,-0.47835543198207,-1.28824195308082,0.0692222031371378,-0.433388875478609,-0.262532543792534,-0.173857212643772,-0.927513738351136,-1.55950186600617,-0.412363553259417,-1.18822406422602,0.0384342407114736,0.1474817220571,-0.0615414285424414,-0.242703436774314
2017,1.76161831231607,-1.16569939709833,-0.785108179900923,-0.0140550105531891,-0.299007560597828,0.0174972172326725,-0.000406815065798089,3.21218217170005e-06,-1.23356134061966,-0.423618896150068,0.418978851026603,-0.136726453118581,-0.623466578230305,0.24511408743192,0.660703836021216,-0.36300598121641,-0.880795145558698,-0.331989312866166,-0.468668860903167,-1.24927072416494,0.0925182390371204,-0.406997641037993,-0.275095325131831,-0.147346941148169,-0.875273678921602,-1.50112737272632,-0.385438985470079,-1.13688185354063,0.0528705172911477,0.163018633487991,-0.0874957392611052,-0.217443484208866
2017,1.76739420750595,-1.04320074161153,-0.785362164591488,-0.0156222566980341,-0.29610743810792,0.0166468516706429,-0.00037872565816907,2.94567283931084e-06,-1.24339676683173,-0.428840064459472,0.367564012993237,-0.188594242093161,-0.613994511490444,0.299361783208698,0.729320921954135,-0.42466704118418,-0.874748340942151,-0.265127876199128,-0.387147709382558,-1.30118088136935,0.0909195775179833,-0.346331247078184,-0.200021814819258,-0.203270290376362,-0.864886425668489,-1.42991605728291,-0.299477175591209,-1.18228726625224,0.123767541044842,0.221264066504846,-0.0167117255626213,-0.276012421854201
2017,1.78689611950034,-0.10950057124301,-0.827959514291103,-0.0144746481109213,-0.285877038686396,0.0133613438866633,-0.000259562817395302,1.74133616854794e-06,-1.30695001831586,-0.486961091288278,0.286231402555482,-0.220391938539653,-0.588434446661894,-0.198114773164998,0.183744323827106,-1.30389530669848,-1.55045494659194,-0.761210736207589,-0.890799728649914,-2.03622744302336,-0.522138331399327,-0.785643971493343,-0.751619826663035,-1.06683034746295,-1.52817254553986,-1.91607045401646,-0.823629894037815,-2.06249220263822,-0.456326278479694,-0.282316542264524,-0.471163482907851,-1.15911904101515
2017,1.79440813513906,-0.159611139941079,-0.830603175943022,-0.0160491949555273,-0.266193483251868,0.0120194484434269,-0.00022608908036564,1.46036386891407e-06,-1.31062593682847,-0.488258656294307,0.301727306917501,-0.210753006290927,-0.567166091082529,-0.228132423007845,0.162549150893165,-1.16289143249122,-1.59326473780583,-0.78145649056926,-0.901679919558326,-2.04278080822248,-0.56804293713796,-0.808809728928382,-0.766589017593865,-1.06980704562655,-1.56848198247774,-1.93237137869709,-0.82997944534869,-2.06745324403707,-0.503710115936863,-0.308091160153884,-0.488398772693237,-1.16933281231234
2017,1.81568553358634,-0.144070702871347,-0.774618626180171,-0.00366822510449801,-0.27484095867697,0.0127273273688203,-0.00023682936201751,1.49523937696846e-06,-1.33515278935012,-0.472014881513633,0.322976837964071,-0.185147222436698,-0.547448627807995,-0.449766190779697,-0.0242744771257612,-1.32280277854034,-1.85610541056095,-1.12073100931106,-1.28455852985059,-2.28687499657105,-0.787441283372183,-1.10866760411289,-1.16546245947616,-1.26263598334553,-1.86453836047612,-1.91295847697956,-1.28343287909921,-2.34925715785003,-0.694825257579606,-0.589990498187002,-0.870827333025853,-1.28311051211121
2017,1.81980769838521,-0.338734290005964,-0.817417183708785,-0.00196881459960209,-0.244751978097652,0.010699392702733,-0.000191921668230187,1.17842068521546e-06,-1.35975113357921,-0.402400024512924,0.322531225411157,-0.159257430056695,-0.54812772238912,-0.383183764917308,0.0663420716175514,-1.21704419231046,-1.87262688488568,-1.0829340426281,-1.1090951438381,-2.13064102847759,-0.780909183319766,-1.06225710601114,-1.01870911334601,-1.14174868600465,-1.88976584489773,-1.88303874704564,-1.20705441145915,-2.29763781902877,-0.695864070785895,-0.476802794575051,-0.785605445348569,-1.22258952752108
2017,1.83651962048919,-0.274766605684917,-0.834901061064648,-0.00906214516065325,-0.237361398058334,0.0103915957529854,-0.00019651949128464,1.32450540579051e-06,-1.11434151555544,-0.431793343202238,0.359995220485614,-0.172923626625682,-0.560432137078172,-0.349690159035706,0.235719645566771,-1.20214665334135,-1.76468264190805,-0.979884248861255,-0.925815560379135,-2.08340075337141,-0.759799616804123,-0.984004027890708,-0.813692354599091,-1.12054785355952,-1.82612124749724,-1.76377966692522,-1.00962665868706,-2.23575355942014,-0.686973359379789,-0.324294501342964,-0.595394793807097,-1.19762520838163
2017,1.86063547073075,-0.162049784591078,-0.89034401886812,0.00244838998704586,-0.254351670444078,0.0121340886778544,-0.000255103946369476,1.91023128906754e-06,-1.0267634281013,-0.355250244706028,0.320434211260356,-0.225642864349305,-0.575160968149507,-0.327108130956943,0.161394218652013,-1.36301604443595,-1.85744647247241,-1.06400050004335,-1.04208427722232,-2.2311126787,-0.960336192976819,-0.913078224837918,-0.960619808064367,-1.30065521097573,-1.83741964371745,-2.0589379829044,-1.23182334122564,-2.47568963119646,-0.810524401965582,-0.437035753405949,-0.634167339591096,-1.29269688456491
2017,1.86697882797389,-0.0387291286259152,-0.908894209678216,0.0129468404925009,-0.265941723768595,0.0128696998906746,-0.000279850143253575,2.19762141510081e-06,-1.06000519714311,-0.33697270553479,0.37001051785252,-0.222619435893355,-0.613106267559476,-0.28924755863274,0.113595883825087,-1.31515791441354,-2.06160120210818,-1.24065008368963,-1.18848155432036,-2.45124785421309,-1.13115693032927,-1.00984157232967,-1.07482553794938,-1.44294963545376,-2.07168418466019,-2.2670024626153,-1.40724030573347,-2.74213369563954,-0.965276799697689,-0.567803418365582,-0.742205092489058,-1.42509887278994
2017,1.86697882797389,-0.0387291286259152,-0.908894209678216,0.0129468404925009,-0.265941723768595,0.0128696998906746,-0.000279850143253575,2.19762141510081e-06,-1.06000519714311,-0.33697270553479,0.37001051785252,-0.222619435893355,-0.613106267559476,-0.28924755863274,0.113595883825087,-1.31515791441354,-2.06160120210818,-1.24065008368963,-1.18848155432036,-2.45124785421309,-1.13115693032927,-1.00984157232967,-1.07482553794938,-1.44294963545376,-2.07168418466019,-2.2670024626153,-1.40724030573347,-2.74213369563954,-0.965276799697689,-0.567803418365582,-0.742205092489058,-1.42509887278994
2017,1.86697882797389,-0.0387291286259152,-0.908894209678216,0.0129468404925009,-0.265941723768595,0.0128696998906746,-0.000279850143253575,2.19762141510081e-06,-1.06000519714311,-0.33697270553479,0.37001051785252,-0.222619435893355,-0.613106267559476,-0.28924755863274,0.113595883825087,-1.31515791441354,-2.06160120210818,-1.24065008368963,-1.18848155432036,-2.45124785421309,-1.13115693032927,-1.00984157232967,-1.07482553794938,-1.44294963545376,-2.07168418466019,-2.2670024626153,-1.40724030573347,-2.74213369563954,-0.965276799697689,-0.567803418365582,-0.742205092489058,-1.42509887278994
2017,1.86697882797389,-0.0387291286259152,-0.908894209678216,0.0129468404925009,-0.265941723768595,0.0128696998906746,-0.000279850143253575,2.19762141510081e-06,-1.06000519714311,-0.33697270553479,0.37001051785252,-0.222619435893355,-0.613106267559476,-0.28924755863274,0.113595883825087,-1.31515791441354,-2.06160120210818,-1.24065008368963,-1.18848155432036,-2.45124785421309,-1.13115693032927,-1.00984157232967,-1.07482553794938,-1.44294963545376,-2.07168418466019,-2.2670024626153,-1.40724030573347,-2.74213369563954,-0.965276799697689,-0.567803418365582,-0.742205092489058,-1.42509887278994
2017,1.86697882797389,-0.0387291286259152,-0.908894209678216,0.0129468404925009,-0.265941723768595,0.0128696998906746,-0.000279850143253575,2.19762141510081e-06,-1.06000519714311,-0.33697270553479,0.37001051785252,-0.222619435893355,-0.613106267559476,-0.28924755863274,0.113595883825087,-1.31515791441354,-2.06160120210818,-1.24065008368963,-1.18848155432036,-2.45124785421309,-1.13115693032927,-1.00984157232967,-1.07482553794938,-1.44294963545376,-2.07168418466019,-2.2670024626153,-1.40724030573347,-2.74213369563954,-0.965276799697689,-0.567803418365582,-0.742205092489058,-1.42509887278994
2017,1.86697882797389,-0.0387291286259152,-0.908894209678216,0.0129468404925009,-0.265941723768595,0.0128696998906746,-0.000279850143253575,2.19762141510081e-06,-1.06000519714311,-0.33697270553479,0.37001051785252,-0.222619435893355,-0.613106267559476,-0.28924755863274,0.113595883825087,-1.31515791441354,-2.06160120210818,-1.24065008368963,-1.18848155432036,-2.45124785421309,-1.13115693032927,-1.00984157232967,-1.07482553794938,-1.44294963545376,-2.07168418466019,-2.2670024626153,-1.40724030573347,-2.74213369563954,-0.965276799697689,-0.567803418365582,-0.742205092489058,-1.42509887278994
2017,1.86697882797389,-0.0387291286259152,-0.908894209678216,0.0129468404925009,-0.265941723768595,0.0128696998906746,-0.000279850143253575,2.19762141510081e-06,-1.06000519714311,-0.33697270553479,0.37001051785252,-0.222619435893355,-0.613106267559476,-0.28924755863274,0.113595883825087,-1.31515791441354,-2.06160120210818,-1.24065008368963,-1.18848155432036,-2.45124785421309,-1.13115693032927,-1.00984157232967,-1.07482553794938,-1.44294963545376,-2.07168418466019,-2.2670024626153,-1.40724030573347,-2.74213369563954,-0.965276799697689,-0.567803418365582,-0.742205092489058,-1.42509887278994
2017,1.86697882797389,-0.0387291286259152,-0.908894209678216,0.0129468404925009,-0.265941723768595,0.0128696998906746,-0.000279850143253575,2.19762141510081e-06,-1.06000519714311,-0.33697270553479,0.37001051785252,-0.222619435893355,-0.613106267559476,-0.28924755863274,0.113595883825087,-1.31515791441354,-2.06160120210818,-1.24065008368963,-1.18848155432036,-2.45124785421309,-1.13115693032927,-1.00984157232967,-1.07482553794938,-1.44294963545376,-2.07168418466019,-2.2670024626153,-1.40724030573347,-2.74213369563954,-0.965276799697689,-0.567803418365582,-0.742205092489058,-1.42509887278994
2017,1.86697882797389,-0.0387291286259152,-0.908894209678216,0.0129468404925009,-0.265941723768595,0.0128696998906746,-0.000279850143253575,2.19762141510081e-06,-1.06000519714311,-0.33697270553479,0.37001051785252,-0.222619435893355,-0.613106267559476,-0.28924755863274,0.113595883825087,-1.31515791441354,-2.06160120210818,-1.24065008368963,-1.18848155432036,-2.45124785421309,-1.13115693032927,-1.00984157232967,-1.07482553794938,-1.44294963545376,-2.07168418466019,-2.2670024626153,-1.40724030573347,-2.74213369563954,-0.965276799697689,-0.567803418365582,-0.742205092489058,-1.42509887278994
2017,1.86697882797389,-0.0387291286259152,-0.908894209678216,0.0129468404925009,-0.265941723768595,0.0128696998906746,-0.000279850143253575,2.19762141510081e-06,-1.06000519714311,-0.33697270553479,0.37001051785252,-0.222619435893355,-0.613106267559476,-0.28924755863274,0.113595883825087,-1.31515791441354,-2.06160120210818,-1.24065008368963,-1.18848155432036,-2.45124785421309,-1.13115693032927,-1.00984157232967,-1.07482553794938,-1.44294963545376,-2.07168418466019,-2.2670024626153,-1.40724030573347,-2.74213369563954,-0.965276799697689,-0.567803418365582,-0.742205092489058,-1.42509887278994
2017,1.88222205738659,0.220455531559065,-0.915545437911355,-0.0121669459924026,-0.254910903161857,0.0119344932286985,-0.000253003238360857,1.98980405112036e-06,-1.08946118820329,-0.345969252543203,0.324044550343755,-0.258317809394226,-0.638814868989929,-0.333133420908554,0.0999700448861436,-1.28088513046162,-1.89235775675177,-1.06455268386343,-1.07400229697661,-2.27866945057066,-1.03265761626619,-0.903275243813495,-0.981024389173155,-1.22574582679312,-1.84198215534363,-2.03152061217713,-1.22721957838776,-2.50159162923514,-0.8980885346757,-0.495964294859721,-0.711649211828955,-1.36476998756388
2017,1.89986151723159,0.162132142994601,-0.927668149742631,-0.0276146009762584,-0.178201379167344,0.00795042688366559,-0.000166527545188321,1.3457537570854e-06,-0.909792825953055,-0.349085393893075,0.206382935039127,-0.345059643067057,-0.594829918585518,-0.105676682316465,-0.152959489816585,-0.730486025581384,-1.95067698107506,-1.0999863513896,-1.20477367626068,-2.05874764843075,-1.00864780957964,-1.11770355701334,-1.23648455390141,-0.986457984484183,-1.94312628864336,-2.16416998099127,-1.38515636630504,-2.36388853881024,-0.856865280199916,-0.622214914678817,-0.895786268490912,-1.01025375038112
2017,1.89986151723159,0.162132142994601,-0.927668149742631,-0.0276146009762584,-0.178201379167344,0.00795042688366559,-0.000166527545188321,1.3457537570854e-06,-0.909792825953055,-0.349085393893075,0.206382935039127,-0.345059643067057,-0.594829918585518,-0.105676682316465,-0.152959489816585,-0.730486025581384,-1.95067698107506,-1.0999863513896,-1.20477367626068,-2.05874764843075,-1.00864780957964,-1.11770355701334,-1.23648455390141,-0.986457984484183,-1.94312628864336,-2.16416998099127,-1.38515636630504,-2.36388853881024,-0.856865280199916,-0.622214914678817,-0.895786268490912,-1.01025375038112
