"year","lwage","cons","stem_related","schooling","experience","experience_2","experience_3","experience_4","union_covered","married","RACEOther","RACEWhite","fulltime","educ_exp_groupbelow_hs_experience29","educ_exp_groupbelow_hs_experience30","educ_exp_groupbelow_hs_experience9","educ_exp_groupcollege_experience19","educ_exp_groupcollege_experience29","educ_exp_groupcollege_experience30","educ_exp_groupcollege_experience9","educ_exp_groupcollege_some_experience19","educ_exp_groupcollege_some_experience29","educ_exp_groupcollege_some_experience30","educ_exp_groupcollege_some_experience9","educ_exp_groupgraduate_experience19","educ_exp_groupgraduate_experience29","educ_exp_groupgraduate_experience30","educ_exp_groupgraduate_experience9","educ_exp_grouphs_experience19","educ_exp_grouphs_experience29","educ_exp_grouphs_experience30","educ_exp_grouphs_experience9"
2017,1.45513569517012,-2.35293978932924,-0.521858143387869,0.0533123139040124,-0.377713061751438,0.0237086634714254,-0.000616080640166348,5.42687800227779e-06,-0.75394933059945,-0.53387316377437,0.34813953871314,-0.195937262892601,-0.511914339861218,0.174899365878591,1.73296154723296,-0.272195247013193,-1.14236218433288,-0.3339056994841,-0.269523124888859,-1.11437233186084,0.356566671496211,0.0126874069491646,0.606860783764506,-0.0950478201108073,-0.705812578992915,-1.77044660331894,-0.550770577145364,-1.20649129494889,-0.256677846637334,0.380305044205115,0.597681142255532,-0.354050083549991
2017,1.49439640912342,-2.18490925124056,-0.56301123203849,0.0953518362439835,-0.360512122408213,0.0221805636742745,-0.000582347880913901,5.22532603115624e-06,-0.908952493337961,-0.561884784298969,0.36971475505222,-0.134879818229329,-0.66376703495011,-0.19536364322405,1.49949660788071,-0.896379120773468,-1.90415854759914,-0.734059939051574,-0.838864622467785,-1.82818798277422,-0.113958406823398,-0.545611595760094,0.188810981615249,-0.607972635042281,-1.54306306038678,-2.52603791677058,-1.24740144469334,-1.87996678364325,-0.527254889629744,0.0496006162198261,0.280445238803732,-0.793538775585755
2017,1.50826025592713,-2.18657197121081,-0.514604160003769,0.0946545661330066,-0.357411906239298,0.0218388327187635,-0.000573348572374768,5.15139672219942e-06,-0.914091951574687,-0.546969657647632,0.36951105716232,-0.128825813344846,-0.662571011465566,-0.17657829579496,1.52886886808516,-0.895990811152414,-1.7430745486528,-0.722671860275665,-0.793687320137993,-1.84032381685072,-0.116021355753972,-0.53085547073345,0.215125578556057,-0.608206471041222,-1.55815094099569,-2.52152146603462,-1.22814450722662,-1.90139549281261,-0.526613553876046,0.0873617835554573,0.309251474649754,-0.785609191448943
2017,1.54617998502245,-2.25806813043353,-0.54325929266424,0.0958668096126674,-0.354428903596343,0.0220028681569495,-0.000591440924758674,5.40233475377235e-06,-0.950411688906047,-0.528705717988554,0.36873561754305,-0.0891545879598081,-0.679521703793351,-0.134306006531994,1.66251403982846,-0.868970619910961,-1.74177547023344,-0.688721023138234,-0.676671218785704,-1.81332799786104,-0.10989520847287,-0.494667951944873,0.340689592707382,-0.583760771814537,-1.37085646137321,-2.48667899176982,-1.11431102700365,-1.86768492514096,-0.343306208350357,0.234563677821088,0.519957750820109,-0.736884886926672
2017,1.58866708779464,-2.05415687034729,-0.549974587567711,0.0696024872707765,-0.351921584372856,0.0215514382385971,-0.000558299821471874,4.92699629737709e-06,-0.981415503185259,-0.486125538936119,0.503468624006386,-0.0712359575769168,-0.701383419194682,-0.13318613917799,1.51676760138359,-0.824260803975073,-1.23410536192441,-0.436065657543135,-0.732825352147958,-1.62429717538601,-0.0134483368429286,-0.487184802494184,0.216976738595509,-0.469142663282995,-1.17887004729172,-2.3746905436789,-1.11549202912483,-1.61113831716294,-0.24573748819403,0.202111116749719,0.354071629339467,-0.545897233685663
2017,1.61493868727179,-1.4375473757994,-0.57414017030742,0.0470322733733946,-0.367259617087578,0.0218881455948249,-0.000560768759062601,4.9148683392553e-06,-1.00743392844776,-0.44552495183211,0.496524345860284,-0.0357922755478371,-0.672949799171166,-0.000111044780116466,1.27890979527029,-1.19868847407358,-1.40176952388229,-0.508976560565034,-0.664806289451133,-1.87273677810644,-0.156518688776002,-0.659703421103562,0.0800880669753573,-0.775090830348902,-1.29498105057989,-2.43546154103253,-1.14426014534052,-1.80103941571395,-0.497944598162076,-0.00350278236858817,0.190259321020624,-0.797106062590668
2017,1.64383527665968,-1.62868099331315,-0.644286209377241,0.0360319146405406,-0.325055202333135,0.018831998871018,-0.000456969559118349,3.83925361429547e-06,-1.12962733620933,-0.441052702180535,0.59298419797703,-0.0563515719500958,-0.560636686907723,-0.149500626036168,0.879851466704938,-0.559370465860951,-1.35359092728986,-0.566584830553495,-0.827328479311983,-1.68229854704869,-0.122157031529958,-0.741523796473527,-0.138829489744889,-0.584845737787818,-1.23290119123249,-2.46685113624835,-1.19225474639975,-1.61282433649221,-0.216759749397606,-0.0156803417097722,0.119332125261011,-0.492256175446096
2017,1.64383527665968,-1.62868099331315,-0.644286209377241,0.0360319146405406,-0.325055202333135,0.018831998871018,-0.000456969559118349,3.83925361429547e-06,-1.12962733620933,-0.441052702180535,0.59298419797703,-0.0563515719500958,-0.560636686907723,-0.149500626036168,0.879851466704938,-0.559370465860951,-1.35359092728986,-0.566584830553495,-0.827328479311983,-1.68229854704869,-0.122157031529958,-0.741523796473527,-0.138829489744889,-0.584845737787818,-1.23290119123249,-2.46685113624835,-1.19225474639975,-1.61282433649221,-0.216759749397606,-0.0156803417097722,0.119332125261011,-0.492256175446096
2017,1.68465727117994,-1.3012934575031,-0.591793587325054,0.00140643821681579,-0.316821075418626,0.0184735305185501,-0.00043704371150717,3.54082643970002e-06,-1.16617437626943,-0.434478152629234,0.453844756813887,-0.143552143179133,-0.57104417051506,0.295110114225139,0.699505363512501,-0.374941634903948,-1.12498640489191,-0.425508976757124,-0.655215620447361,-1.37634552764377,0.0130875951333482,-0.489469893999741,-0.166192990147644,-0.206116885405171,-0.931208248634192,-2.24753291140662,-0.737563574556618,-1.24590089514848,-0.080989057902554,0.00626178160974888,0.046831347101808,-0.341467395634985
2017,1.70445989847612,-1.2794436244217,-0.595438755170534,0.000863238950715359,-0.309425890523574,0.0182122836553255,-0.000434771618889657,3.54856667456181e-06,-1.1776100898859,-0.419460645902683,0.457778139324754,-0.126636570469998,-0.576797642220859,0.201744138378426,0.61559489541939,-0.416760173541574,-1.20999804791146,-0.517140707873398,-0.736344047773645,-1.42475604502663,-0.0735734668221204,-0.58134383750644,-0.24730793459178,-0.256475531532355,-1.01758575630014,-2.33830402880655,-0.817242271102979,-1.29299274397357,-0.169009950694627,0.0120178882055586,-0.0335964417229231,-0.352381365341811
2017,1.70445989847612,-1.2794436244217,-0.595438755170534,0.000863238950715359,-0.309425890523574,0.0182122836553255,-0.000434771618889657,3.54856667456181e-06,-1.1776100898859,-0.419460645902683,0.457778139324754,-0.126636570469998,-0.576797642220859,0.201744138378426,0.61559489541939,-0.416760173541574,-1.20999804791146,-0.517140707873398,-0.736344047773645,-1.42475604502663,-0.0735734668221204,-0.58134383750644,-0.24730793459178,-0.256475531532355,-1.01758575630014,-2.33830402880655,-0.817242271102979,-1.29299274397357,-0.169009950694627,0.0120178882055586,-0.0335964417229231,-0.352381365341811
2017,1.71645617442824,-1.39007058016777,-0.62071073449225,0.00753925159761574,-0.313012953601871,0.0188927055525422,-0.000453450178212599,3.70033599606001e-06,-1.19358521702108,-0.408471353885236,0.457168853154242,-0.112231588680284,-0.596628855433965,0.15936628465975,0.535785597440614,-0.381185625981011,-1.24013595683427,-0.610014884740764,-0.763122650758043,-1.40996974132843,-0.08868175195306,-0.658055631682208,-0.3609094136926,-0.233192158267341,-1.05955607759082,-2.44300172645267,-0.770722811443034,-1.28835163510836,-0.0860281331322638,-0.0570733904591846,-0.13870925775052,-0.320010325789544
2017,1.72771676064039,-1.37325429205235,-0.678064628475359,0.00233762278735805,-0.311648770884574,0.0193116320181466,-0.000477113842871413,3.97269160640474e-06,-1.23438928018323,-0.434767531105938,0.453723477539215,-0.108260076106462,-0.602665756906743,0.282071867337987,0.743830260900922,-0.34695037682599,-0.998313648405513,-0.54483559652571,-0.55758142267808,-1.33634162604112,-0.0612573017077776,-0.613016312571168,-0.222830572588461,-0.187972805194253,-0.984868176287552,-1.59741631342944,-0.613894776164498,-1.18716269648662,0.0130817376625533,0.123544506628783,-0.00492513572269225,-0.235104475488112
2017,1.75044501171794,-1.24192559951532,-0.731383335542143,-0.00384358868922225,-0.305594310198044,0.0182452082207099,-0.000433292535599815,3.48713893109505e-06,-1.26791935868566,-0.433980638136073,0.394850568586902,-0.138127739567701,-0.634271619882517,0.269042388375518,0.648580444085603,-0.380667642492537,-0.939357609203311,-0.39138123293685,-0.484123816195016,-1.30514388486257,0.0645406363122726,-0.433679620654683,-0.269769562217505,-0.181238027293593,-0.902093324863116,-1.52002792651573,-0.373832168987311,-1.12321161939387,0.0344549431148219,0.143153073151042,-0.0700327490430984,-0.249575014327314
2017,1.76161831231607,-1.19299885157626,-0.735596236929998,-0.0112295235827097,-0.298329885277711,0.0174370661783177,-0.000405058190625841,3.19707357923781e-06,-1.22542494537049,-0.426172374061493,0.423503847544695,-0.137613970149211,-0.624240528045484,0.252041239758675,0.664018688336151,-0.366872823638889,-0.898636331604694,-0.339860277604414,-0.473294968096039,-1.26513869691147,0.0884642093103742,-0.406544592938883,-0.28171568303873,-0.154211705454401,-0.848473549101026,-1.46042721685682,-0.344950362313917,-1.07087227182182,0.0491799949130038,0.159154288288349,-0.0955730176396557,-0.223979616158436
2017,1.76739420750595,-1.07019670060135,-0.736182422004695,-0.0128089463176419,-0.295407187904105,0.0165827060610666,-0.000376840642917225,2.92931193499286e-06,-1.23522097152754,-0.431365520749725,0.372061919484493,-0.189523085431487,-0.614789307628523,0.30652276384721,0.732982255000788,-0.428694702367616,-0.892427152098106,-0.27261309766081,-0.391274743800968,-1.31701959471386,0.0869772980641813,-0.345635186837547,-0.206247386236842,-0.210283510140467,-0.83774727873297,-1.38868623901961,-0.258543267305538,-1.11596169832311,0.120210956867536,0.21766553250298,-0.0244149470079075,-0.28270033073952
2017,1.78689611950034,-0.137354616066849,-0.778350400800746,-0.0116169926383905,-0.285013915401505,0.013281766865238,-0.000257230276809597,1.72068980282688e-06,-1.29848759003798,-0.489281695393387,0.291454955222826,-0.22134894498547,-0.589346159590336,-0.190436997657937,0.188271182715716,-1.30782331959402,-1.56776142706185,-0.767703074830985,-0.893391673731531,-2.05161232018417,-0.525672024300241,-0.784130821746823,-0.756915279729295,-1.07373221258915,-1.49789186567465,-1.87032036247671,-0.778357046704126,-1.99024456442612,-0.459413137610499,-0.28543175315558,-0.478038135541022,-1.16589889694321
2017,1.79440813513906,-0.187335091637072,-0.780710352387214,-0.0132527034226529,-0.265231313305828,0.0119330042877945,-0.000223573505220569,1.4380386421287e-06,-1.30225887060476,-0.490593093699797,0.306924972952838,-0.211690039994027,-0.568079333894914,-0.220497617439104,0.167105274562417,-1.16645799656492,-1.61018264324794,-0.7874604054831,-0.903742601973063,-2.05752916104626,-0.571317171409721,-0.806972813809344,-0.771597059719199,-1.07621640737928,-1.53763412618701,-1.88609802241487,-0.784163417628107,-1.99495812875636,-0.506671119459664,-0.31099232419258,-0.495041130786645,-1.1757627235568
2017,1.81568553358634,-0.171340416312318,-0.741020256445217,-0.000949231535373313,-0.273953456753953,0.0126509452249141,-0.000234685739119485,1.47689173962197e-06,-1.32762784231766,-0.474108131448846,0.328391323867803,-0.185928469921334,-0.548311983139651,-0.442753338531464,-0.0197966034426266,-1.32601643457776,-1.87038726137694,-1.12532789266617,-1.28505145742847,-2.29878419013147,-0.78998190124517,-1.10605934569148,-1.16932146990347,-1.26835980841444,-1.83284927387264,-1.86666455726222,-1.23763082164801,-2.27628162667743,-0.697618922414816,-0.592554699341742,-0.876667314246142,-1.28894864245869
2017,1.81980769838521,-0.367950624191724,-0.782063164610852,0.000865762671093139,-0.243662946717811,0.0106085094064633,-0.000189411031159312,1.15700754707953e-06,-1.35223252335483,-0.404518443690785,0.328227921690352,-0.160083834601887,-0.548937718195504,-0.375738731501051,0.0714451701111429,-1.21987327933645,-1.88728839992837,-1.0874482549363,-1.1093123449833,-2.14251424748638,-0.783442506874999,-1.05928247266244,-1.02223675619175,-1.14725857918313,-1.85641715019992,-1.83445977606215,-1.15924725914621,-2.22158643617447,-0.698831621960542,-0.479199578068948,-0.791336842665226,-1.22834563840763
2017,1.83651962048919,-0.303231221822087,-0.79979578127066,-0.00631375330772915,-0.236234434933436,0.0102983313782815,-0.000193988414830249,1.3033385560134e-06,-1.10674412741899,-0.434021709515511,0.365889494319077,-0.173770831873777,-0.561254117422992,-0.342023736875483,0.241186797286488,-1.20492422544571,-1.77868031848068,-0.982645881544695,-0.924383988045245,-2.09425406337312,-0.761739256234484,-0.980325841026055,-0.816394785870842,-1.12570782495941,-1.79078911103823,-1.71273743675577,-0.958813747535238,-2.15711561610108,-0.689712315945685,-0.326275300469404,-0.600493291225292,-1.2032180427033
2017,1.86063547073075,-0.192668615489732,-0.865260564848272,0.00544462151099429,-0.253266432873036,0.0120409973350687,-0.000252560604448385,1.88903376884962e-06,-1.01894471687525,-0.357393877493662,0.327600942762779,-0.226519965611029,-0.575733335804629,-0.319214532738766,0.167222292271829,-1.36640065152677,-1.87062785585124,-1.06562646913334,-1.03951351054221,-2.24102186154863,-0.961983971239929,-0.908600939062032,-0.962712452791401,-1.30654852923867,-1.79751192090184,-2.00258234936369,-1.17718204581022,-2.38746908806357,-0.813633588455844,-0.439012683174061,-0.63943308062154,-1.29896160455075
2017,1.86697882797389,-0.0692158275853668,-0.884402310137533,0.0159189372834697,-0.264916023821178,0.012781684268466,-0.000277467502495498,2.17813645919657e-06,-1.0522009373869,-0.339183303068408,0.37742691698426,-0.22331508121372,-0.61358066005986,-0.281625091461678,0.119156385343502,-1.31850820981843,-2.07435650753954,-1.24158655893832,-1.18523071019813,-2.46056805145494,-1.13226603625516,-1.00485688581621,-1.07657151583829,-1.4486806730078,-2.02975351087773,-2.2084875699207,-1.35021336469026,-2.64987113437085,-0.968166977930813,-0.56958051649298,-0.747375145699972,-1.43123257124167
2017,1.86697882797389,-0.0692158275853668,-0.884402310137533,0.0159189372834697,-0.264916023821178,0.012781684268466,-0.000277467502495498,2.17813645919657e-06,-1.0522009373869,-0.339183303068408,0.37742691698426,-0.22331508121372,-0.61358066005986,-0.281625091461678,0.119156385343502,-1.31850820981843,-2.07435650753954,-1.24158655893832,-1.18523071019813,-2.46056805145494,-1.13226603625516,-1.00485688581621,-1.07657151583829,-1.4486806730078,-2.02975351087773,-2.2084875699207,-1.35021336469026,-2.64987113437085,-0.968166977930813,-0.56958051649298,-0.747375145699972,-1.43123257124167
2017,1.86697882797389,-0.0692158275853668,-0.884402310137533,0.0159189372834697,-0.264916023821178,0.012781684268466,-0.000277467502495498,2.17813645919657e-06,-1.0522009373869,-0.339183303068408,0.37742691698426,-0.22331508121372,-0.61358066005986,-0.281625091461678,0.119156385343502,-1.31850820981843,-2.07435650753954,-1.24158655893832,-1.18523071019813,-2.46056805145494,-1.13226603625516,-1.00485688581621,-1.07657151583829,-1.4486806730078,-2.02975351087773,-2.2084875699207,-1.35021336469026,-2.64987113437085,-0.968166977930813,-0.56958051649298,-0.747375145699972,-1.43123257124167
2017,1.86697882797389,-0.0692158275853668,-0.884402310137533,0.0159189372834697,-0.264916023821178,0.012781684268466,-0.000277467502495498,2.17813645919657e-06,-1.0522009373869,-0.339183303068408,0.37742691698426,-0.22331508121372,-0.61358066005986,-0.281625091461678,0.119156385343502,-1.31850820981843,-2.07435650753954,-1.24158655893832,-1.18523071019813,-2.46056805145494,-1.13226603625516,-1.00485688581621,-1.07657151583829,-1.4486806730078,-2.02975351087773,-2.2084875699207,-1.35021336469026,-2.64987113437085,-0.968166977930813,-0.56958051649298,-0.747375145699972,-1.43123257124167
2017,1.86697882797389,-0.0692158275853668,-0.884402310137533,0.0159189372834697,-0.264916023821178,0.012781684268466,-0.000277467502495498,2.17813645919657e-06,-1.0522009373869,-0.339183303068408,0.37742691698426,-0.22331508121372,-0.61358066005986,-0.281625091461678,0.119156385343502,-1.31850820981843,-2.07435650753954,-1.24158655893832,-1.18523071019813,-2.46056805145494,-1.13226603625516,-1.00485688581621,-1.07657151583829,-1.4486806730078,-2.02975351087773,-2.2084875699207,-1.35021336469026,-2.64987113437085,-0.968166977930813,-0.56958051649298,-0.747375145699972,-1.43123257124167
2017,1.86697882797389,-0.0692158275853668,-0.884402310137533,0.0159189372834697,-0.264916023821178,0.012781684268466,-0.000277467502495498,2.17813645919657e-06,-1.0522009373869,-0.339183303068408,0.37742691698426,-0.22331508121372,-0.61358066005986,-0.281625091461678,0.119156385343502,-1.31850820981843,-2.07435650753954,-1.24158655893832,-1.18523071019813,-2.46056805145494,-1.13226603625516,-1.00485688581621,-1.07657151583829,-1.4486806730078,-2.02975351087773,-2.2084875699207,-1.35021336469026,-2.64987113437085,-0.968166977930813,-0.56958051649298,-0.747375145699972,-1.43123257124167
2017,1.86697882797389,-0.0692158275853668,-0.884402310137533,0.0159189372834697,-0.264916023821178,0.012781684268466,-0.000277467502495498,2.17813645919657e-06,-1.0522009373869,-0.339183303068408,0.37742691698426,-0.22331508121372,-0.61358066005986,-0.281625091461678,0.119156385343502,-1.31850820981843,-2.07435650753954,-1.24158655893832,-1.18523071019813,-2.46056805145494,-1.13226603625516,-1.00485688581621,-1.07657151583829,-1.4486806730078,-2.02975351087773,-2.2084875699207,-1.35021336469026,-2.64987113437085,-0.968166977930813,-0.56958051649298,-0.747375145699972,-1.43123257124167
2017,1.86697882797389,-0.0692158275853668,-0.884402310137533,0.0159189372834697,-0.264916023821178,0.012781684268466,-0.000277467502495498,2.17813645919657e-06,-1.0522009373869,-0.339183303068408,0.37742691698426,-0.22331508121372,-0.61358066005986,-0.281625091461678,0.119156385343502,-1.31850820981843,-2.07435650753954,-1.24158655893832,-1.18523071019813,-2.46056805145494,-1.13226603625516,-1.00485688581621,-1.07657151583829,-1.4486806730078,-2.02975351087773,-2.2084875699207,-1.35021336469026,-2.64987113437085,-0.968166977930813,-0.56958051649298,-0.747375145699972,-1.43123257124167
2017,1.86697882797389,-0.0692158275853668,-0.884402310137533,0.0159189372834697,-0.264916023821178,0.012781684268466,-0.000277467502495498,2.17813645919657e-06,-1.0522009373869,-0.339183303068408,0.37742691698426,-0.22331508121372,-0.61358066005986,-0.281625091461678,0.119156385343502,-1.31850820981843,-2.07435650753954,-1.24158655893832,-1.18523071019813,-2.46056805145494,-1.13226603625516,-1.00485688581621,-1.07657151583829,-1.4486806730078,-2.02975351087773,-2.2084875699207,-1.35021336469026,-2.64987113437085,-0.968166977930813,-0.56958051649298,-0.747375145699972,-1.43123257124167
2017,1.86697882797389,-0.0692158275853668,-0.884402310137533,0.0159189372834697,-0.264916023821178,0.012781684268466,-0.000277467502495498,2.17813645919657e-06,-1.0522009373869,-0.339183303068408,0.37742691698426,-0.22331508121372,-0.61358066005986,-0.281625091461678,0.119156385343502,-1.31850820981843,-2.07435650753954,-1.24158655893832,-1.18523071019813,-2.46056805145494,-1.13226603625516,-1.00485688581621,-1.07657151583829,-1.4486806730078,-2.02975351087773,-2.2084875699207,-1.35021336469026,-2.64987113437085,-0.968166977930813,-0.56958051649298,-0.747375145699972,-1.43123257124167
2017,1.88222205738659,0.192234440974924,-0.890205452890447,-0.00953534113653509,-0.25371890306648,0.0118396140472343,-0.000250539347947111,1.97022472939407e-06,-1.08164497016164,-0.348153020359497,0.331329849315193,-0.258954115145636,-0.63931646226804,-0.325646303167787,0.105744807639253,-1.28316503329141,-1.90320104394574,-1.06351650644454,-1.06843245204437,-2.28535534050766,-1.03277795410591,-0.897223514033381,-0.981438100231057,-1.22971931864954,-1.79725407122329,-1.97044924989325,-1.16601775835325,-2.40805935726506,-0.900263049385515,-0.497067141995907,-0.715800298012067,-1.3697023613884
2017,1.89986151723159,0.140727023549654,-0.86520037983684,-0.0257904444630374,-0.176689262279894,0.00782957306906181,-0.000163282815457246,1.31839984074238e-06,-0.901699851198384,-0.351569428097536,0.211371250942272,-0.345709205197068,-0.595387578831637,-0.0991974390749809,-0.148257516678488,-0.731339889073897,-1.96201710506188,-1.09766383038248,-1.19831113674859,-2.0661188689179,-1.00783462503068,-1.11096412990493,-1.23612594704496,-0.987723389435588,-1.9000658144724,-2.10376256708254,-1.32366532795758,-2.27673173407363,-0.857685740766917,-0.621810312210647,-0.898670827631659,-1.01325208509023
2017,1.89986151723159,0.140727023549654,-0.86520037983684,-0.0257904444630374,-0.176689262279894,0.00782957306906181,-0.000163282815457246,1.31839984074238e-06,-0.901699851198384,-0.351569428097536,0.211371250942272,-0.345709205197068,-0.595387578831637,-0.0991974390749809,-0.148257516678488,-0.731339889073897,-1.96201710506188,-1.09766383038248,-1.19831113674859,-2.0661188689179,-1.00783462503068,-1.11096412990493,-1.23612594704496,-0.987723389435588,-1.9000658144724,-2.10376256708254,-1.32366532795758,-2.27673173407363,-0.857685740766917,-0.621810312210647,-0.898670827631659,-1.01325208509023
