"lwage","cdf_tech_ws","cdf_cont_ws","cdf_tech_comp","lwage_mid","d_cdf_tech_ws","d_cdf_cont_ws","d_cdf_tech_comp"
-3.01968378121381,0.00141961178387851,0.000500632939090899,0.000423780298215212,-6.06096105259323,0.00129973109085694,0.000500632937120623,0.000423780296321427
0.108102048003532,0.00210612423965361,0.00244137589762771,0.00245532138621761,-1.45579086660514,0.0006865124557751,0.00194074295853681,0.0020315410880024
0.618784541426311,0.00268972666426054,0.00356487998421686,0.0031058924433358,0.363443294714921,0.000583602424606926,0.00112350408658915,0.000650571057118186
0.801249228563477,0.00407414937303133,0.00413958922760308,0.00331395815903542,0.710016884994894,0.00138442270877079,0.000574709243386222,0.000208065715699624
1.01366289526113,0.0045138333264584,0.00550975067860614,0.00419347145567987,0.907456061912303,0.000439683953427065,0.00137016145100305,0.000879513296644454
1.13466156591259,0.00504984585796416,0.00678497870311694,0.00511251335446088,1.07416223058686,0.000536012531505763,0.0012752280245108,0.000919041898781008
1.24740177329205,0.00614975077235538,0.00772236596210096,0.0057090420985312,1.19103166960232,0.00109990491439122,0.000937387258984021,0.000596528744070316
1.34927242232777,0.00707480443649186,0.00878722536028442,0.00635801265092033,1.29833709780991,0.000925053664136484,0.00106485939818346,0.000648970552389129
1.41431370064986,0.00784173151793096,0.0098187811142818,0.00684913106477965,1.38179306148882,0.000766927081439103,0.00103155575399739,0.000491118413859322
1.45513569517012,0.00897202529864494,0.0106849944494566,0.00743230123471595,1.43472469790999,0.00113029378071398,0.000866213335174783,0.000583170169936301
1.49439640912342,0.0104687308701011,0.0116845639295268,0.00768604395436528,1.47476605214677,0.00149670557145617,0.000999569480070232,0.000253742719649326
1.50826025592713,0.0104795744320116,0.012642453617815,0.00829929595072744,1.50132833252527,1.08435619104591e-05,0.000957889688288168,0.000613251996362159
1.54617998502245,0.0107623899165166,0.0139876677270542,0.00897614049248265,1.52722012047479,0.000282815484504984,0.00134521410923917,0.00067684454175521
1.58866708779464,0.0111784579403648,0.0152244193702201,0.00943859902594666,1.56742353640855,0.000416068023848262,0.0012367516431659,0.00046245853346401
1.61493868727179,0.0116293188776004,0.016723352730714,0.0104284736977544,1.60180288753322,0.000450860937235628,0.00149893336049395,0.000989874671807786
1.64383527665968,0.0129748318508058,0.0191197241077006,0.0117278763702753,1.62938698196574,0.00134551297320537,0.00239637137698661,0.00129940267252082
1.64383527665968,0.0129748318508058,0.0191197241077006,0.0117278763702753,1.64383527665968,0,0,0
1.68465727117994,0.0136440920689011,0.0204721916187423,0.0127959767364603,1.66424627391981,0.000669260218095305,0.0013524675110417,0.001068100366185
1.70445989847612,0.0137405204532855,0.0229169545243188,0.0134876355266118,1.69455858482803,9.64283843843897e-05,0.00244476290557645,0.000691658790151537
1.70445989847612,0.0137405204532855,0.0229169545243188,0.0134876355266118,1.70445989847612,0,0,0
1.71645617442824,0.0139444201449514,0.0233930526017691,0.0135966782156597,1.71045803645218,0.000203899691665874,0.000476098077450322,0.000109042689047881
1.72771676064039,0.0145949547250843,0.0243652078555772,0.0136792764593701,1.72208646753431,0.000650534580132938,0.000972155253808095,8.25982437103762e-05
1.75044501171794,0.0151430957014612,0.0252017206779806,0.0141254473384675,1.73908088617916,0.000548140976376836,0.000836512822403379,0.000446170879097483
1.76161831231607,0.0152860615416965,0.0275282772000686,0.0147708571080709,1.75603166201701,0.000142965840235307,0.00232655652208799,0.000645409769603346
1.76739420750595,0.0153629147331932,0.0275283505320867,0.0147708571080709,1.76450625991101,7.68531914967056e-05,7.33320181453556e-08,0
1.78689611950034,0.0163525595463948,0.0285513685118813,0.0155879159324115,1.77714516350314,0.000989644813201624,0.00102301797979464,0.000817058824340666
1.79440813513906,0.0164678200762177,0.0299146122009068,0.0161925112383363,1.7906521273197,0.000115260529822928,0.00136324368902543,0.000604595305924752
1.81568553358634,0.0167843074944234,0.0319443051611513,0.0168544818798978,1.8050468343627,0.000316487418205634,0.00202969296024452,0.000661970641561538
1.81980769838521,0.0172323483516396,0.0320126695249925,0.0168612294018887,1.81774661598578,0.000448040857216267,6.83643638412224e-05,6.74752199085818e-06
1.83651962048919,0.0176200617046751,0.0336531401797664,0.0177551830348808,1.8281636594372,0.000387713353035519,0.00164047065477389,0.000893953632992075
1.86063547073075,0.0190304307815588,0.0343196536342959,0.0179138942342035,1.84857754560997,0.00141036907688364,0.00066651345452947,0.000158711199322769
1.86697882797389,0.0195207080855666,0.0485888581441296,0.0228897994455793,1.86380714935232,0.000490277304007778,0.0142692045098338,0.00497590521137577
1.86697882797389,0.0195207080855666,0.0485888581441296,0.0228897994455793,1.86697882797389,0,0,0
1.86697882797389,0.0195207080855666,0.0485888581441296,0.0228897994455793,1.86697882797389,0,0,0
1.86697882797389,0.0195207080855666,0.0485888581441296,0.0228897994455793,1.86697882797389,0,0,0
1.86697882797389,0.0195207080855666,0.0485888581441296,0.0228897994455793,1.86697882797389,0,0,0
1.86697882797389,0.0195207080855666,0.0485888581441296,0.0228897994455793,1.86697882797389,0,0,0
1.86697882797389,0.0195207080855666,0.0485888581441296,0.0228897994455793,1.86697882797389,0,0,0
1.86697882797389,0.0195207080855666,0.0485888581441296,0.0228897994455793,1.86697882797389,0,0,0
1.86697882797389,0.0195207080855666,0.0485888581441296,0.0228897994455793,1.86697882797389,0,0,0
1.86697882797389,0.0195207080855666,0.0485888581441296,0.0228897994455793,1.86697882797389,0,0,0
1.88222205738659,0.0200804518315744,0.0495223614567181,0.0238722217754063,1.87460044268024,0.000559743746007858,0.000933503312588471,0.000982422329826982
